id_pais,nacionalidad,fifa_ranking,id_sponsor,sponsor,id_posicion,posicion,numero_playera,fecha_nacimiento,id_club,club,nombre_del_jugador,apariciones,goles_anotados,asistencias_proporcionadas,dribbles_per_90,interceptions_per_90,tackles_per_90,total_duels_won_per_90,save_percentage,clean_sheets,sponsor_utilizado/marca_usada
27,Belgium,4,1,Adidas,3,CENTROCAMPISTA,20,24/08/1992,70,Club Brugge,Hans Vanaken,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
27,Belgium,4,1,Adidas,3,CENTROCAMPISTA,6,12/01/1989,8,Atletico Madrid,Axel Witsel,3,0,0,0.0,1.33,1.33,5.66,0.0,0.0,Puma
27,Belgium,4,1,Adidas,3,CENTROCAMPISTA,22,10/03/2001,25,AC Milan,Charles De Ketelaere,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Adidas
27,Belgium,4,1,Adidas,4,DELANTERO,25,27/05/2002,20,Rennes,Jeremy Doku,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
27,Belgium,4,1,Adidas,4,DELANTERO,10,07/01/1991,27,Real Madrid,Eden Hazard,2,0,0,5.04,0.72,0.0,9.36,0.0,0.0,Nike
27,Belgium,4,1,Adidas,4,DELANTERO,14,06/05/1987,183,Galatasaray,Dries Mertens,2,0,0,1.18,0.0,2.37,3.55,0.0,0.0,Nike
27,Belgium,4,1,Adidas,4,DELANTERO,17,04/12/1994,13,Brighton,Leandro Trossard,3,0,0,3.53,0.0,0.0,1.76,0.0,0.0,Adidas
27,Belgium,4,1,Adidas,4,DELANTERO,23,02/10/1993,198,Fenerbahce,Michy Batshuayi,2,1,0,1.76,0.0,0.59,3.04,0.0,0.0,Adidas
27,Belgium,4,1,Adidas,4,DELANTERO,24,16/02/2000,126,Lens,Lois Openda,1,0,0,1.0,0.0,7.5,0.0,0.0,0.0,Adidas
27,Belgium,4,1,Adidas,4,DELANTERO,9,13/05/1993,16,Inter,Romelu Lukaku,2,0,0,1.7,0.0,0.0,5.1,0.0,0.0,Nike
28,Cameroon,33,11,One All Sports,1,PORTERO,23,02/04/1996,16,Inter,Andre Onana,1,0,0,0.0,0.0,0.0,0.0,66.67,0.0,Adidas
28,Cameroon,33,11,One All Sports,1,PORTERO,16,02/02/1993,272,Abha,Davis Epassy,2,0,0,0.0,0.0,0.0,0.0,75.0,50.0,Lotto
28,Cameroon,33,11,One All Sports,1,PORTERO,1,12/04/1993,29,Marseille,Simon Ngapandouetnbu,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Puma
28,Cameroon,33,11,One All Sports,2,DEFENSA,24,11/03/1999,273,Udinese,Enzo Ebosse,1,0,0,0.0,0.0,4.0,0.0,0.0,0.0,Adidas
28,Cameroon,33,11,One All Sports,2,DEFENSA,19,13/08/1992,274,Al-Tai,Collins Fai,3,0,0,0.33,1.33,1.0,3.1,0.0,0.0,Nike
28,Cameroon,33,11,One All Sports,2,DEFENSA,17,15/08/1997,275,Philadelphia Union,Olivier Mbaizo,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Adidas
28,Cameroon,33,11,One All Sports,2,DEFENSA,21,26/01/1995,276,Nantes,Jean Charles Castelletto,2,1,1,0.0,3.0,1.5,6.0,0.0,0.0,
28,Cameroon,33,11,One All Sports,2,DEFENSA,25,23/06/1997,113,Seattle Sounders,Nouhou Tolo,3,0,0,1.67,2.0,3.0,6.33,0.0,0.0,Adidas
28,Cameroon,33,11,One All Sports,2,DEFENSA,4,18/09/2001,20,Rennes,Christopher Wooh,1,0,0,0.0,1.0,2.0,2.0,0.0,0.0,Puma
28,Cameroon,33,11,One All Sports,3,CENTROCAMPISTA,22,09/02/1996,115,Swansea City,Olivier Ntcham,1,0,0,1.0,0.0,0.0,4.09,0.0,0.0,Nike
28,Cameroon,33,11,One All Sports,3,CENTROCAMPISTA,5,04/11/1995,277,Hannover,Gael Ondoua,2,0,0,0.0,4.0,4.0,10.0,0.0,0.0,Puma
28,Cameroon,33,11,One All Sports,3,CENTROCAMPISTA,15,26/07/1995,135,Olympiacos,Pierre Kunde,2,0,0,0.0,2.67,2.67,4.67,0.0,0.0,Nike
28,Cameroon,33,11,One All Sports,3,CENTROCAMPISTA,14,14/12/1997,278,Mechelen,Samuel Gouet,2,0,0,0.0,0.0,0.91,3.64,0.0,0.0,Puma
28,Cameroon,33,11,One All Sports,3,CENTROCAMPISTA,8,16/11/1995,131,Napoli,Andre-Frank Zambo Anguissa,3,0,0,1.38,1.72,1.38,6.55,0.0,0.0,Adidas
28,Cameroon,33,11,One All Sports,3,CENTROCAMPISTA,2,30/09/1998,279,San Diego Loyal SC,Jerome Ngom,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
28,Cameroon,33,11,One All Sports,4,DELANTERO,6,09/07/1994,280,Dynamo Moscow,Moumi Ngamaleu,2,0,0,2.84,0.0,2.84,9.47,0.0,0.0,Nike
28,Cameroon,33,11,One All Sports,4,DELANTERO,11,18/10/1995,281,Shanghai Shenhua,Christian Bassogog,1,0,0,4.0,3.91,0.0,0.0,0.0,0.0,Nike
28,Cameroon,33,11,One All Sports,4,DELANTERO,20,07/08/1995,173,Brentford,Bryan Mbeumo,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
28,Cameroon,33,11,One All Sports,4,DELANTERO,7,13/02/1995,51,Besiktas,Georges-Kevin Nkoudou,2,0,0,1.0,0.0,0.0,3.6,0.0,0.0,Nike
28,Cameroon,33,11,One All Sports,4,DELANTERO,9,01/05/1993,182,Young Boys,Jean-Pierre Nsame,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
28,Cameroon,33,11,One All Sports,4,DELANTERO,10,22/01/1992,233,Al-Nassr,Vincent Aboubakar,3,2,1,3.83,0.0,0.0,6.39,0.0,0.0,Nike
28,Cameroon,33,11,One All Sports,4,DELANTERO,12,14/09/1992,6,Lyon,Karl Toko Ekambi,3,0,0,2.16,0.54,0.54,3.77,0.0,0.0,Nike
28,Cameroon,33,11,One All Sports,4,DELANTERO,13,23/03/1989,21,Bayern Munich,Eric Maxim Choupo-Moting,3,1,0,2.48,0.35,1.42,10.63,0.0,0.0,Puma
28,Cameroon,33,11,One All Sports,4,DELANTERO,26,03/12/2000,282,Coton Sport de Garoua,Souaibou Marou,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
29,Serbia,29,4,Puma,1,PORTERO,1,24/01/1992,5,Sevilla,Marko Dmitrovic,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
29,Serbia,29,4,Puma,1,PORTERO,23,20/02/1997,43,Torino,Vanja Milinkovic-Savic,3,0,0,0.0,0.0,0.0,0.0,65.22,0.0,Nike
29,Serbia,29,4,Puma,2,DEFENSA,13,22/05/1990,283,Getafe,Stefan Mitrovic,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
29,Serbia,29,4,Puma,2,DEFENSA,25,15/08/1991,122,Legia Warsaw,Filip Mladenovic,1,0,0,2.73,0.0,0.0,2.72,0.0,0.0,Adidas
29,Serbia,29,4,Puma,2,DEFENSA,2,24/05/2001,284,Salzburg,Strahinja Pavlovic,3,1,0,0.38,0.38,3.05,14.11,0.0,0.0,Puma
29,Serbia,29,4,Puma,2,DEFENSA,5,26/09/1995,257,Werder Bremen,Milos Veljkovic,3,0,0,0.0,0.0,1.21,2.83,0.0,0.0,Nike
29,Serbia,29,4,Puma,2,DEFENSA,3,22/01/2001,285,Red Star Belgrade,Strahinja Erakovic,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Puma
29,Serbia,29,4,Puma,2,DEFENSA,16,22/04/1996,286,Almeria,Srdan Babic,1,0,0,0.0,0.0,7.5,7.5,0.0,0.0,Nike
29,Serbia,29,4,Puma,2,DEFENSA,4,12/10/1997,55,Fiorentina,Nikola Milenkovic,3,0,0,0.0,1.67,3.33,8.0,0.0,0.0,Puma
29,Serbia,29,4,Puma,3,CENTROCAMPISTA,8,16/11/1991,5,Sevilla,Nemanja Gudelj,2,0,0,0.0,0.98,1.96,3.91,0.0,0.0,Nike
29,Serbia,29,4,Puma,3,CENTROCAMPISTA,17,01/11/1992,11,Juventus,Filip Kostic,2,0,0,1.0,0.0,3.0,3.5,0.0,0.0,Nike
29,Serbia,29,4,Puma,3,CENTROCAMPISTA,6,26/01/1995,283,Getafe,Nemanja Maksimovic,3,0,0,0.0,2.27,2.27,3.03,0.0,0.0,Puma
29,Serbia,29,4,Puma,3,CENTROCAMPISTA,20,27/02/1995,287,Lazio,Sergej Milinkovic-Savic,3,1,0,1.91,0.76,1.91,6.86,0.0,0.0,Nike
29,Serbia,29,4,Puma,3,CENTROCAMPISTA,16,13/08/1996,43,Torino,Sasa Lukic,3,0,0,0.37,0.37,0.73,2.3,0.0,0.0,Nike
29,Serbia,29,4,Puma,3,CENTROCAMPISTA,14,11/07/1996,288,PAOK,Andrija Zivkovic,3,0,2,0.42,1.27,2.11,5.5,0.0,0.0,Adidas
29,Serbia,29,4,Puma,3,CENTROCAMPISTA,19,17/03/1998,289,Braga,Uros Racic,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Adidas
29,Serbia,29,4,Puma,3,CENTROCAMPISTA,24,17/03/2001,290,Verona,Ivan Ilic,1,0,0,0.0,2.73,0.0,5.46,0.0,0.0,Nike
29,Serbia,29,4,Puma,3,CENTROCAMPISTA,22,15/09/1990,290,Verona,Darko Lazovic,1,0,0,0.0,0.0,0.0,3.75,0.0,0.0,Adidas
29,Serbia,29,4,Puma,3,CENTROCAMPISTA,26,13/04/1996,78,Porto,Marko Grujic,1,0,0,1.0,0.0,7.5,0.0,0.0,0.0,Nike
29,Serbia,29,4,Puma,4,DELANTERO,9,16/09/1994,80,Fulham,Aleksandr Mitrovic,3,2,0,0.34,0.0,0.34,4.45,0.0,0.0,Puma
29,Serbia,29,4,Puma,4,DELANTERO,18,28/01/2000,11,Juventus,Dusan Vlahovic,2,1,0,1.14,0.0,1.14,7.98,0.0,0.0,Nike
29,Serbia,29,4,Puma,4,DELANTERO,7,15/02/1996,43,Torino,Nemanja Radonjic,3,0,0,3.16,0.0,0.0,3.16,0.0,0.0,Nike
29,Serbia,29,4,Puma,4,DELANTERO,21,30/01/1992,56,Sampdoria,Filip Duricic,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Adidas
29,Serbia,29,4,Puma,4,DELANTERO,10,20/11/1988,66,Ajax,Dusan Tadic,3,0,2,2.09,0.35,1.4,3.84,0.0,0.0,Nike
30,Ghana,58,4,Puma,1,PORTERO,16,08/02/1999,291,Eupen,Manaf Nurudeen,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
30,Ghana,58,4,Puma,1,PORTERO,12,02/12/2002,292,Asante Kotoko,Danlad Ibrahim,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
30,Ghana,58,4,Puma,1,PORTERO,1,29/11/1996,293,St. Gellen,Lawrence Ati Zigi,3,0,0,0.0,0.0,0.0,0.0,58.82,0.0,Adidas
30,Ghana,58,4,Puma,2,DEFENSA,3,27/05/1988,70,Club Brugge,Denis Odoi,1,0,0,0.58,0.0,7.5,7.5,0.0,0.0,Lotto
30,Ghana,58,4,Puma,2,DEFENSA,2,30/09/2000,13,Brighton,Tariq Lamptey,2,0,0,1.76,0.88,3.53,5.29,0.0,0.0,Adidas
30,Ghana,58,4,Puma,2,DEFENSA,26,04/06/2000,124,Clermont,Alidu Seidu,2,0,0,2.31,0.0,3.46,9.81,0.0,0.0,Puma
30,Ghana,58,4,Puma,2,DEFENSA,18,21/12/1994,74,Leicester City,Daniel Amartey,3,0,0,0.33,1.0,2.0,6.0,0.0,0.0,Adidas
30,Ghana,58,4,Puma,2,DEFENSA,15,29/09/1995,111,Celta Vigo,Joseph Aidoo,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Puma
30,Ghana,58,4,Puma,2,DEFENSA,23,09/08/1994,144,Strasbourg,Alexander Djiku,2,0,0,0.0,0.93,0.93,6.5,0.0,0.0,Nike
30,Ghana,58,4,Puma,2,DEFENSA,4,17/04/1999,256,Southampton,Mohammed Salisu,3,1,0,0.0,1.0,0.67,6.34,0.0,0.0,Nike
30,Ghana,58,4,Puma,2,DEFENSA,17,02/07/1994,294,Reading,Abdul-Rahman Baba,3,0,0,1.98,0.49,2.47,6.93,0.0,0.0,New Balance
30,Ghana,58,4,Puma,2,DEFENSA,14,18/07/1998,295,Auxerre,Gideon Mensah,1,0,0,0.0,2.05,1.02,9.2,0.0,0.0,Adidas
30,Ghana,58,4,Puma,3,CENTROCAMPISTA,10,17/12/1989,200,Al-Sadd,Andre Ayew,3,1,0,0.45,0.0,1.79,7.61,0.0,0.0,Nike
30,Ghana,58,4,Puma,3,CENTROCAMPISTA,5,13/06/1993,24,Arsenal,Thomas Partey,3,0,0,0.67,0.0,3.0,8.33,0.0,0.0,Adidas
30,Ghana,58,4,Puma,3,CENTROCAMPISTA,6,07/11/1997,296,Gent,Elisha Owusu,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
30,Ghana,58,4,Puma,3,CENTROCAMPISTA,21,26/03/2000,126,Lens,Salis Abdul Samed,3,0,0,1.07,1.43,0.71,2.5,0.0,0.0,Adidas
30,Ghana,58,4,Puma,3,CENTROCAMPISTA,20,02/08/2000,66,Ajax,Mohammed Kudus,3,2,0,4.34,0.36,1.81,6.51,0.0,0.0,Puma
30,Ghana,58,4,Puma,3,CENTROCAMPISTA,8,09/03/1996,297,SC Freiburg,Daniel Kofi Kyereh,3,0,0,2.0,0.0,6.0,0.0,0.0,0.0,Nike
30,Ghana,58,4,Puma,4,DELANTERO,13,26/06/2001,298,Hearts of Oak,Daniel Barnieh Afriyie,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Puma
30,Ghana,58,4,Puma,4,DELANTERO,24,09/01/2000,70,Club Brugge,Kamal Sowah,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Puma
30,Ghana,58,4,Puma,4,DELANTERO,7,08/03/2004,299,Sporting CP,Issahaku Abdul Fatawu,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
30,Ghana,58,4,Puma,4,DELANTERO,11,13/12/1998,285,Red Star Belgrade,Osman Bukari,2,1,0,2.0,0.0,1.55,3.1,0.0,0.0,Nike
30,Ghana,58,4,Puma,4,DELANTERO,19,15/06/1994,174,Athletic Club,Inaki Williams,3,0,1,36.0,0.0,1.07,3.57,0.0,0.0,Nike
30,Ghana,58,4,Puma,4,DELANTERO,25,07/01/2000,300,Bristol City,Antoine Semenyo,2,0,0,0.0,0.0,0.0,10.0,0.0,0.0,Adidas
30,Ghana,58,4,Puma,4,DELANTERO,9,11/09/1991,239,Crystal Palace,Jordan Ayew,3,0,1,2.63,0.66,1.97,5.91,0.0,0.0,Puma
30,Ghana,58,4,Puma,4,DELANTERO,22,15/02/2002,20,Rennes,Kamaldeen Sulemana,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
31,Uruguay,16,4,Puma,1,PORTERO,1,16/06/1986,183,Galatasaray,Fernando Muslera,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Puma
31,Uruguay,16,4,Puma,1,PORTERO,23,23/03/1993,301,Nacional,Sergio Rochet,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
31,Uruguay,16,4,Puma,1,PORTERO,12,19/08/1986,302,Independiente,Sebastian Sosa,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
31,Uruguay,16,4,Puma,2,DEFENSA,4,07/03/1999,22,Barcelona,Ronald Araujo,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
31,Uruguay,16,4,Puma,2,DEFENSA,22,07/04/1987,303,La Galaxy,Martin Caceres,1,0,0,1.0,0.0,0.0,3.0,0.0,0.0,Nike
31,Uruguay,16,4,Puma,2,DEFENSA,19,07/10/1990,299,Sporting CP,Sebastian Coates,2,0,0,0.0,0.5,0.5,7.5,0.0,0.0,Nike
31,Uruguay,16,4,Puma,2,DEFENSA,2,20/01/1995,8,Atletico Madrid,Jose Maria Gimenez,3,0,0,0.0,2.33,1.33,7.0,0.0,0.0,Nike
31,Uruguay,16,4,Puma,2,DEFENSA,3,16/02/1986,304,Velez Sarsfield,Diego Godin,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Puma
31,Uruguay,16,4,Puma,2,DEFENSA,16,31/10/1997,131,Napoli,Mathias Olivera,3,0,0,0.71,0.71,3.18,8.47,0.0,0.0,Nike
31,Uruguay,16,4,Puma,2,DEFENSA,26,14/03/1997,301,Nacional,Jose Luis Rodriguez,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Puma
31,Uruguay,16,4,Puma,2,DEFENSA,17,09/11/1997,17,Roma,Matias Vina,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
31,Uruguay,16,4,Puma,2,DEFENSA,13,24/03/1993,77,Flamengo,Guillermo Varela,3,0,0,0.99,1.48,1.98,6.92,0.0,0.0,Nike
31,Uruguay,16,4,Puma,3,CENTROCAMPISTA,5,24/08/1991,287,Lazio,Matias Vecino,3,0,0,0.0,1.37,1.83,4.57,0.0,0.0,Nike
31,Uruguay,16,4,Puma,3,CENTROCAMPISTA,7,01/06/1997,305,River Plate,Nicolás de la Cruz,2,0,0,0.5,0.0,0.0,5.14,0.0,0.0,Nike
31,Uruguay,16,4,Puma,3,CENTROCAMPISTA,6,25/06/1997,138,Tottenham Hotspur,Rodrigo Bentancur,3,0,0,2.1,2.94,3.79,11.35,0.0,0.0,Adidas
31,Uruguay,16,4,Puma,3,CENTROCAMPISTA,15,22/07/1998,27,Real Madrid,Federico Valverde,3,0,0,1.0,1.67,1.67,3.33,0.0,0.0,Nike
31,Uruguay,16,4,Puma,3,CENTROCAMPISTA,10,01/06/1994,77,Flamengo,Giorgian de Arrascaeta,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
31,Uruguay,16,4,Puma,3,CENTROCAMPISTA,14,11/02/1996,183,Galatasaray,Lucas Torreira,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Adidas
31,Uruguay,16,4,Puma,3,CENTROCAMPISTA,20,13/04/2000,306,Orlando City,Facundo Torres,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
31,Uruguay,16,4,Puma,3,CENTROCAMPISTA,25,11/04/2001,299,Sporting CP,Manuel Ugarte,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Adidas
31,Uruguay,16,4,Puma,4,DELANTERO,9,24/01/1987,301,Nacional,Luis Suarez,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Puma
31,Uruguay,16,4,Puma,4,DELANTERO,21,14/02/1987,112,Valencia,Edinson Cavani,3,0,0,0.0,0.0,0.0,1.48,0.0,0.0,Nike
31,Uruguay,16,4,Puma,4,DELANTERO,18,14/08/1996,237,Trabzonspor,Maxi Gomez,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Adidas
31,Uruguay,16,4,Puma,4,DELANTERO,11,24/06/1999,26,Liverpool,Darwin Nunez,3,0,0,0.74,0.0,1.12,5.95,0.0,0.0,Nike
31,Uruguay,16,4,Puma,4,DELANTERO,8,20/12/2001,10,Manchester United,Facundo Pellistri,3,0,0,2.97,0.0,0.99,1.98,0.0,0.0,Nike
31,Uruguay,16,4,Puma,4,DELANTERO,24,01/10/1998,307,Athletico Paranaense,Agustin Canobbio,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
32,Canada,53,2,Nike,1,PORTERO,16,21/02/1997,308,CF Montreal,James Paternis,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Adidas
32,Canada,53,2,Nike,1,PORTERO,18,23/10/1987,285,Red Star Belgrade,Milan Borjan,3,0,0,0.0,0.0,0.0,0.0,53.33,0.0,Nike
32,Canada,53,2,Nike,1,PORTERO,1,09/05/1997,309,Minnesota United,Dayne St Clair,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Adidas
32,Canada,53,2,Nike,2,DEFENSA,2,08/10/1998,37,Celtic,Alistair Johnson,3,0,0,0.33,0.67,1.33,4.67,0.0,0.0,Adidas
32,Canada,53,2,Nike,2,DEFENSA,3,16/01/1995,310,Hatayspor,Sam Adekugbe,3,0,0,0.95,0.95,0.0,4.73,0.0,0.0,Adidas
32,Canada,53,2,Nike,2,DEFENSA,4,16/05/1997,311,Montreal Impact,Kamal Miller,3,0,0,0.67,1.0,2.0,7.33,0.0,0.0,Nike
32,Canada,53,2,Nike,2,DEFENSA,5,11/01/1987,312,GD Chaves,Steven Vitória,3,0,0,0.0,0.0,1.33,5.66,0.0,0.0,Nike
32,Canada,53,2,Nike,2,DEFENSA,22,07/01/1995,313,Toronto,Richie Laryea,3,0,0,2.0,0.0,1.68,3.91,0.0,0.0,Nike
32,Canada,53,2,Nike,2,DEFENSA,25,25/11/1997,314,Panaitolikos,Derek Cornelius,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
32,Canada,53,2,Nike,2,DEFENSA,26,24/01/1996,311,Montreal Impact,Joel Waterman,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
32,Canada,53,2,Nike,3,CENTROCAMPISTA,6,12/11/1994,311,Montreal Impact,Samuel Piette,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Adidas
32,Canada,53,2,Nike,3,CENTROCAMPISTA,7,21/12/1996,78,Porto,Stephen Eustaquio,2,0,0,0.71,1.42,2.83,5.67,0.0,0.0,Nike
32,Canada,53,2,Nike,3,CENTROCAMPISTA,13,08/02/1983,51,Besiktas,Atiba Hutchinson,3,0,0,0.56,0.56,2.25,9.56,0.0,0.0,Nike
32,Canada,53,2,Nike,3,CENTROCAMPISTA,14,04/12/1994,313,Toronto,Mark-Anthony Kaye,1,0,0,0.0,0.0,3.0,4.5,0.0,0.0,Adidas
32,Canada,53,2,Nike,3,CENTROCAMPISTA,21,12/06/1992,313,Toronto,Jonathan Osorio,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
32,Canada,53,2,Nike,3,CENTROCAMPISTA,24,16/01/1990,315,St. Johnstone,David Wotherspoon,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,Nike
32,Canada,53,2,Nike,3,CENTROCAMPISTA,8,13/02/1998,316,KMSK Deinze,Liam Fraser,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Adidas
32,Canada,53,2,Nike,3,CENTROCAMPISTA,15,06/06/2002,141,Watford,Ismael Kone,3,0,0,0.0,0.0,0.0,0.86,0.0,0.0,Nike
32,Canada,53,2,Nike,4,DELANTERO,9,28/12/1992,317,Vancouver Whitecaps,Lucas Cavallini,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
32,Canada,53,2,Nike,4,DELANTERO,10,05/06/1990,294,Reading,Junior Hoilett,3,0,0,1.33,0.56,4.44,8.33,0.0,0.0,Nike
32,Canada,53,2,Nike,4,DELANTERO,11,08/02/1999,70,Club Brugge,Tajon Buchanan,3,0,1,6.21,1.03,0.34,5.17,0.0,0.0,Adidas
32,Canada,53,2,Nike,4,DELANTERO,17,17/04/1995,70,Club Brugge,Cyle Larin,3,0,0,1.33,0.0,0.0,1.95,0.0,0.0,Nike
32,Canada,53,2,Nike,4,DELANTERO,19,02/11/2000,21,Bayern Munich,Alphonso Davies,3,1,0,6.0,1.0,0.67,6.67,0.0,0.0,Nike
32,Canada,53,2,Nike,4,DELANTERO,20,14/01/2000,116,Lille,Jonathan David,3,0,0,1.41,0.0,0.47,1.88,0.0,0.0,Adidas
32,Canada,53,2,Nike,4,DELANTERO,23,27/09/1999,180,Basel,Liam Millar,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Adidas
32,Canada,53,2,Nike,4,DELANTERO,12,21/09/1998,190,Troyes,Ike Ugbo,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nike
